Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2233	:	1778572294.411	    36.888	0	15027	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_40.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 40
2234	:	1778572298.204	    36.266	0	14861	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_50.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 50
2235	:	1778572298.739	    35.941	0	15267	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_60.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 60
2236	:	1778572303.396	    34.689	0	14586	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_80.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 80
2238	:	1778572315.664	    34.039	0	13413	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_120.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 120
2237	:	1778572314.993	    35.338	0	14090	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_100.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 100
2239	:	1778572322.583	    32.518	0	13121	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_150.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 150
2240	:	1778572328.084	    32.197	0	12671	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.75_None_220.html --days_holding 60 --top_percentile 0.75 --bottom_percentile None --days_momentum 220
2241	:	1778572331.311	    37.793	0	16472	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_3.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 3
2243	:	1778572334.703	    36.523	0	16436	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_7.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 7
2242	:	1778572334.492	    37.302	0	16523	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_5.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 5
2244	:	1778572338.111	    36.621	0	16663	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_14.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 14
2245	:	1778572349.709	    34.765	0	16514	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_21.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 21
2246	:	1778572350.349	    35.868	0	16533	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_30.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 30
2247	:	1778572355.120	    35.299	0	16507	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_40.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 40
2248	:	1778572360.303	    35.470	0	17022	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_50.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 50
2249	:	1778572369.121	    37.550	0	17021	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_60.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 60
2250	:	1778572371.245	    38.370	0	17434	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_80.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 80
2251	:	1778572371.810	    38.366	0	17201	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_100.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 100
2252	:	1778572374.750	    38.556	0	17498	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_120.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 120
2253	:	1778572384.490	    36.421	0	17338	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_150.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 150
2254	:	1778572386.233	    37.418	0	17168	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.5_220.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.5 --days_momentum 220
2255	:	1778572390.429	    35.361	0	16570	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_3.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 3
2256	:	1778572395.795	    33.702	0	15193	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_5.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 5
2257	:	1778572406.702	    40.656	0	18548	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_7.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 7
2258	:	1778572409.629	    41.523	0	19215	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_14.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 14
2259	:	1778572410.188	    41.473	0	19192	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_21.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 21
2260	:	1778572413.316	    41.726	0	19632	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_30.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 30
2261	:	1778572420.927	    40.315	0	18833	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_40.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 40
2262	:	1778572423.669	    41.870	0	17879	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_50.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 50
2263	:	1778572425.810	    41.661	0	17919	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_60.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 60
2264	:	1778572429.518	    39.924	0	17156	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_80.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 80
2265	:	1778572447.377	    37.892	0	16810	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_100.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 100
2266	:	1778572451.177	    39.938	0	17109	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_120.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 120
2267	:	1778572451.678	    39.510	0	16754	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_150.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 150
2268	:	1778572455.069	    39.845	0	17241	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.25_220.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.25 --days_momentum 220
2269	:	1778572461.258	    37.379	0	16760	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_3.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 3
2270	:	1778572465.551	    35.924	0	16986	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_5.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 5
2271	:	1778572467.481	    36.707	0	16722	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_7.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 7
2272	:	1778572469.460	    36.259	0	16365	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_14.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 14
2273	:	1778572485.281	    34.380	0	14638	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_21.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 21
2275	:	1778572491.212	    37.410	0	16051	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_40.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 40
2274	:	1778572491.136	    38.535	0	16306	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_30.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 30
2276	:	1778572494.921	    40.275	0	18042	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_50.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 50
2277	:	1778572498.674	    39.141	0	17789	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_60_0.9_0.1_60.html --days_holding 60 --top_percentile 0.9 --bottom_percentile 0.1 --days_momentum 60
